Time,X,Y,Dist_m,TimeDiff_s
2026-04-05 08:15:23+00:00,217.8747153171112,212.34866490141002,3.6444814750593664,1.0
2026-04-05 08:15:24+00:00,217.95678066941386,212.70107954177638,3.620295111252976,1.0
2026-04-05 08:15:25+00:00,218.06619246157274,213.07796358221924,3.9264125651686843,1.0
2026-04-05 08:15:26+00:00,218.17007512018895,213.43209275836034,3.692365480585745,1.0
2026-04-05 08:15:27+00:00,218.2358522997398,213.80554772717582,3.794020908378257,1.0
2026-04-05 08:15:28+00:00,218.35370740617032,214.26121652475,4.70902496112105,1.0
2026-04-05 08:15:29+00:00,218.412212150292,214.63409998164127,3.77644070233484,1.0
2026-04-05 08:15:30+00:00,218.45878697636272,214.97256538623498,3.4183586640527355,1.0
2026-04-05 08:15:31+00:00,218.5678995406323,215.26014450532242,3.0773088084586475,1.0
2026-04-05 08:15:32+00:00,218.67701210490193,215.54772362440985,3.0773085266499653,1.0
2026-04-05 08:15:33+00:00,218.81085615619443,215.89304717202083,3.7053192838336555,1.0
2026-04-05 08:15:34+00:00,218.90803880241936,216.14620823873193,2.7130336486399464,1.0
2026-04-05 08:15:35+00:00,219.0197663195028,216.40051232929153,2.778946982711772,1.0
2026-04-05 08:15:36+00:00,219.10967653029851,216.65310188407835,2.682446969231928,1.0
2026-04-05 08:15:37+00:00,219.036405785644,217.02678980255317,3.8100958176641444,1.0
2026-04-05 08:15:38+00:00,219.10335384403726,217.4784580165757,4.5684399191196094,1.0
2026-04-05 08:15:39+00:00,219.1580727564903,217.80640325694534,3.326534718217626,1.0
2026-04-05 08:15:40+00:00,219.18923106074948,218.1548173138389,3.4999199939334567,1.0
2026-04-05 08:15:41+00:00,219.31027354305706,218.47681448522286,3.4416164096343707,1.0
2026-04-05 08:15:42+00:00,219.407456189282,218.72997555193396,2.713031345290473,1.0
2026-04-05 08:15:43+00:00,219.50202388268022,219.01641164717185,3.0179155004196057,1.0
2026-04-05 08:15:44+00:00,219.5936773953496,219.2468178495802,2.480842633784463,1.0
2026-04-05 08:15:45+00:00,219.62075064005708,219.4609887685179,2.159899371872867,1.0
2026-04-05 08:15:46+00:00,219.72084746699807,219.77017972805754,3.251500257837106,1.0
2026-04-05 08:15:47+00:00,219.85264898851472,220.0483817066906,3.079842344716916,1.0
2026-04-05 08:15:48+00:00,219.93994424647073,220.33424629000328,2.9904485232646256,1.0
2026-04-05 08:15:49+00:00,220.10927882398892,220.69351907346564,3.973599386858239,1.0
2026-04-05 08:15:50+00:00,220.22653547462798,220.970578028328,3.009908728293267,1.0
2026-04-05 08:15:51+00:00,220.36212282781372,221.29371822364135,3.5059758134010885,1.0
2026-04-05 08:15:52+00:00,220.509340871129,221.56197154997355,3.061282068432614,1.0
2026-04-05 08:15:53+00:00,220.56376055569905,221.80061186890896,2.4489225491534286,1.0
2026-04-05 08:15:54+00:00,220.68393138706023,222.13370071652105,3.542744983447822,1.0
2026-04-05 08:15:55+00:00,220.81456202972836,222.33368945002582,2.3896944387299643,1.0
2026-04-05 08:15:56+00:00,220.868110063352,222.58342144518937,2.5554016255445067,1.0
2026-04-05 08:15:57+00:00,220.99903993390936,222.8727151000496,3.1768876675680704,1.0
2026-04-05 08:15:58+00:00,221.09069344659162,223.10312130245893,2.480839380964172,1.0
2026-04-05 08:15:59+00:00,221.18264618716313,223.4228324262237,3.328381852053897,1.0
2026-04-05 08:16:00+00:00,221.27372727677533,223.75363522621558,3.4328515662585968,1.0
2026-04-05 08:16:01+00:00,221.307201305972,223.97946933322692,2.2842186114172924,1.0
2026-04-05 08:16:02+00:00,221.41457056836128,224.289231804613,3.280022243654059,1.0
2026-04-05 08:16:03+00:00,221.46084616654275,224.53839228785128,2.535533626829477,1.0
2026-04-05 08:16:04+00:00,221.43788401414025,224.73747094708705,2.0050787309892626,1.0
2026-04-05 08:16:05+00:00,221.4553690984811,225.07365030398276,3.368154576711204,1.0
2026-04-05 08:16:06+00:00,221.49990139476313,225.34499413959753,2.75118087929738,1.0
2026-04-05 08:16:07+00:00,221.56799429926434,225.59586915853177,2.600826191065365,1.0
2026-04-05 08:16:08+00:00,221.63521555280013,225.857835853772,2.705907890236439,1.0
2026-04-05 08:16:09+00:00,221.64308644402695,226.03701720832925,1.794510802393113,1.0
2026-04-05 08:16:10+00:00,221.705350987058,226.17583244176194,1.5220974402568421,1.0
2026-04-05 08:16:11+00:00,221.87204457900899,226.2893738135346,2.0174153416912426,1.0
2026-04-05 08:16:12+00:00,222.0634696579894,226.46065961391062,2.5694919927737914,1.0
2026-04-05 08:16:13+00:00,222.18391368451233,226.60404694266254,1.8732842506049676,1.0
2026-04-05 08:16:14+00:00,222.21621683486035,226.75166780454558,1.5119162614131185,1.0
2026-04-05 08:16:15+00:00,222.26423573492838,226.9786449354064,2.321205851307404,1.0
2026-04-05 08:16:16+00:00,222.32505620396833,227.22894844249316,2.5771801228917313,1.0
2026-04-05 08:16:17+00:00,222.37598928477144,227.51195546610478,2.877037433187187,1.0
2026-04-05 08:16:18+00:00,222.4394247066381,227.72898394466472,2.2622193964054906,1.0
2026-04-05 08:16:19+00:00,222.5147900465624,227.98043047560205,2.626284795037423,1.0
2026-04-05 08:16:20+00:00,222.56193729569026,228.2184992826122,2.4281820195141317,1.0
2026-04-05 08:16:21+00:00,222.5735940185671,228.44261885392754,2.2454361530639253,1.0
2026-04-05 08:16:22+00:00,222.59339482783867,228.65621826086112,2.146299948191212,1.0
2026-04-05 08:16:23+00:00,222.61902399854898,228.98187745353175,3.268414747165308,1.0
2026-04-05 08:16:24+00:00,222.68711690303726,229.232752472465,2.6008243059990717,1.0
2026-04-05 08:16:25+00:00,222.75520980751944,229.48362749147708,2.600824176333566,1.0
2026-04-05 08:16:26+00:00,222.88701132902986,229.7618294701889,3.0798293300088724,1.0
2026-04-05 08:16:27+00:00,222.94783179808275,230.01213297727674,2.57717889140294,1.0
2026-04-05 08:16:28+00:00,222.95395938742308,230.21349768421152,2.015670185101286,1.0
2026-04-05 08:16:29+00:00,223.00663577009362,230.47432135552341,2.6622742113729876,1.0
2026-04-05 08:16:30+00:00,223.1427955463174,230.6970649533309,2.611714809072742,1.0
2026-04-05 08:16:31+00:00,223.20710261914334,230.90300175566378,2.158500467200523,1.0
2026-04-05 08:16:32+00:00,223.22311759674636,231.07166294607575,1.6951040166656466,1.0
2026-04-05 08:16:33+00:00,223.2437900569581,231.27417067686008,2.0366877910381977,1.0
2026-04-05 08:16:34+00:00,223.22605781020908,231.40669927904216,1.3378248637730499,1.0
2026-04-05 08:16:35+00:00,223.25691688657275,231.66580841465904,2.6107890306732964,1.0
2026-04-05 08:16:36+00:00,223.30406413570063,231.9038772216692,2.428180858801048,1.0
2026-04-05 08:16:37+00:00,223.43469477836874,232.10386595517397,2.3896790806119856,1.0
2026-04-05 08:16:38+00:00,223.50801758851722,232.2881909171334,1.984665212948805,1.0
2026-04-05 08:16:39+00:00,223.55777979045885,232.4929846956157,2.1085999976721332,1.0
2026-04-05 08:16:40+00:00,223.60462781169124,232.6417485813492,1.5604279423349519,1.0
2026-04-05 08:16:41+00:00,223.65991914718853,232.8692972241343,2.3428887449198528,1.0
2026-04-05 08:16:42+00:00,223.70706639631635,233.1073660311444,2.4281804838017176,1.0
2026-04-05 08:16:43+00:00,223.7995915599259,233.32668055740345,2.3814347857672034,1.0
2026-04-05 08:16:44+00:00,223.8630269818055,233.5437090359644,2.2622164702154453,1.0
2026-04-05 08:16:45+00:00,223.95293719258825,233.79629859075027,2.682433480763151,1.0
2026-04-05 08:16:46+00:00,224.07659462772256,234.0850207336074,3.1423357119421937,1.0
2026-04-05 08:16:47+00:00,224.19006544669924,234.3171414718693,2.5848610999768664,1.0
2026-04-05 08:16:48+00:00,224.23895599771365,234.53302692650192,2.2146548158380703,1.0
2026-04-05 08:16:49+00:00,224.3242087258939,234.75176994083665,2.348798635960441,1.0
2026-04-05 08:16:50+00:00,224.40684650124746,235.00378798369826,2.653502177408827,1.0
2026-04-05 08:16:51+00:00,224.47115357406054,235.20972478603005,2.158498204531069,1.0
2026-04-05 08:16:52+00:00,224.60091256579517,235.42080519576396,2.4787622838064483,1.0
2026-04-05 08:16:53+00:00,224.68063616041974,235.616793345796,2.1168140618648636,1.0
2026-04-05 08:16:54+00:00,224.71672514244315,235.80935242428046,1.9601348273247476,1.0
2026-04-05 08:16:55+00:00,224.78481804692524,236.06022744329252,2.600820767884929,1.0
2026-04-05 08:16:56+00:00,224.83458024887983,236.2650212217758,2.1085986446318916,1.0
2026-04-05 08:16:57+00:00,224.87154088184334,236.4464886241109,1.8528872027849466,1.0
2026-04-05 08:16:58+00:00,224.9093731657532,236.6168643502179,1.7461494542757718,1.0
2026-04-05 08:16:59+00:00,224.95447788509233,236.7878115882491,1.7688651880793727,1.0
2026-04-05 08:20:41+00:00,224.84100706612236,236.55569085006704,2.584857932167172,222.0
2026-04-05 08:20:42+00:00,224.91168889067777,236.49428440033464,0.9366339312519733,1.0
2026-04-05 08:20:43+00:00,224.83575112771547,236.34323446690308,1.6913833605040016,1.0
2026-04-05 08:20:44+00:00,224.85144084467578,236.1435842957421,2.0037508339657752,1.0
2026-04-05 08:20:45+00:00,224.84997073793798,235.97606612925838,1.6761559927795637,1.0
2026-04-05 08:20:46+00:00,224.76006052715513,235.72347657447258,2.6824315859217336,1.0
2026-04-05 08:20:47+00:00,224.66374953187037,235.45922383161218,2.813911472956254,1.0
2026-04-05 08:20:48+00:00,224.58111175651686,235.20720578875054,2.6535016950134516,1.0
2026-04-05 08:20:49+00:00,224.47665667486265,234.95347321011522,2.7451997492131266,1.0
2026-04-05 08:20:50+00:00,224.36492915777924,234.69916911955565,2.77892643636432,1.0
2026-04-05 08:20:51+00:00,224.35501573676365,234.45286619601941,2.4663560172532666,1.0
2026-04-05 08:20:52+00:00,224.23514413329787,234.2090822696839,2.717817808931224,1.0
2026-04-05 08:20:53+00:00,224.18072444874082,233.97044195074952,2.4489177094977257,1.0
2026-04-05 08:20:54+00:00,224.1562661568599,233.72299600328498,2.487845442623334,1.0
2026-04-05 08:20:55+00:00,224.1091189077512,233.48492719619708,2.4281802238144334,1.0
2026-04-05 08:20:56+00:00,224.0776874083304,233.32621465816368,1.6187868656573932,1.0
2026-04-05 08:20:57+00:00,224.02326772377333,233.08757433922923,2.4489180504999974,1.0
2026-04-05 08:20:58+00:00,223.9278283794349,232.8122299201407,2.9155678361581048,1.0
2026-04-05 08:20:59+00:00,223.83355991393887,232.61509874625915,2.186093981671556,1.0
2026-04-05 08:21:00+00:00,223.74830718575237,232.39635573200326,2.3488001450980907,1.0
2026-04-05 08:21:01+00:00,223.56995687091174,232.05869478891427,3.820347914036866,1.0
2026-04-05 08:21:02+00:00,223.45910100475558,231.7932990222043,2.877514725638419,1.0
2026-04-05 08:21:03+00:00,223.41021045376033,231.57741356749386,2.2146556819377055,1.0
2026-04-05 08:21:04+00:00,223.39389624826183,231.31944745580523,2.5862062706655418,1.0
2026-04-05 08:21:05+00:00,223.26179549884296,230.95194055581575,3.9071549211531393,1.0
2026-04-05 08:21:06+00:00,223.28533007428962,230.65246529899545,3.0056262517396353,1.0
2026-04-05 08:21:07+00:00,223.3027630931365,230.43063177545696,2.2263898157811854,1.0
2026-04-05 08:21:08+00:00,223.29633627590687,230.13996214716676,2.90898313237459,1.0
2026-04-05 08:21:09+00:00,223.16366310345006,229.8728518446831,2.9837758195366124,1.0
2026-04-05 08:21:10+00:00,223.02633244838395,229.57189500166845,3.3095991821270556,1.0
2026-04-05 08:21:11+00:00,222.9445663239835,229.3087852826586,2.7565801649638795,1.0
2026-04-05 08:21:12+00:00,222.8453411479699,228.98850264696853,3.3546627796441117,1.0
2026-04-05 08:21:13+00:00,222.80982458899743,228.69554697097934,2.9525748617252057,1.0
2026-04-05 08:21:14+00:00,222.8007828189282,228.43815237121498,2.5769274569109495,1.0
2026-04-05 08:21:15+00:00,222.76352295807544,228.1673800475244,2.734683909637185,1.0
2026-04-05 08:21:16+00:00,222.68815761815785,227.91593351666697,2.626284539344349,1.0
2026-04-05 08:21:17+00:00,222.63199463170747,227.69947655003023,2.237375129319275,1.0
2026-04-05 08:21:18+00:00,222.57466076643442,227.40480633826726,3.0035188282263974,1.0
2026-04-05 08:21:19+00:00,222.53187177202602,227.11127915027396,2.967860449742128,1.0
2026-04-05 08:21:20+00:00,222.42915999225218,226.83536321933994,2.9455444877196797,1.0
2026-04-05 08:21:21+00:00,222.1961428304462,226.72776991639432,2.5671250716148144,1.0
2026-04-05 08:21:22+00:00,222.02566340682625,226.56929032794142,2.3283680698134397,1.0
2026-04-05 08:21:23+00:00,221.8260942414702,226.4085246918693,2.5634209458358614,1.0
2026-04-05 08:21:24+00:00,221.5989054411153,226.41299117450305,2.2727159519932467,1.0
2026-04-05 08:21:25+00:00,221.3909189942282,226.45244722151622,2.1173686392513438,1.0
2026-04-05 08:21:26+00:00,221.18788925784577,226.61505473033685,2.6020941591461733,1.0
2026-04-05 08:21:27+00:00,221.0421673540088,226.793326010705,2.303483602187432,1.0
2026-04-05 08:21:28+00:00,220.94269501559984,226.94175133409368,1.7875649407576484,1.0
2026-04-05 08:21:29+00:00,220.78534242160748,227.1749094834409,2.814150148217727,1.0
2026-04-05 08:21:30+00:00,220.52007417493445,227.47770819904537,4.02724817891172,1.0
2026-04-05 08:21:31+00:00,220.29639801108704,227.71681441721955,3.2754870315565485,1.0
2026-04-05 08:21:32+00:00,220.1180997617342,227.93716635464355,2.8357252778424598,1.0
2026-04-05 08:21:33+00:00,219.7591615053437,228.22144373907747,4.5803207804288295,1.0
2026-04-05 08:21:34+00:00,219.52064124273556,228.37010201204666,2.8113768497799407,1.0
2026-04-05 08:21:35+00:00,219.2032950691835,228.5906868990512,3.8660189379126213,1.0
2026-04-05 08:21:36+00:00,218.94674333193717,228.78256885284708,3.2047654796857254,1.0
2026-04-05 08:21:37+00:00,218.72451124208075,228.91018679736715,2.5634132188108225,1.0
2026-04-05 08:21:38+00:00,218.395235150484,229.0963536319953,3.7836708620482487,1.0
2026-04-05 08:21:39+00:00,218.12762514613308,229.24272585726547,3.0510902911482294,1.0
2026-04-05 08:21:40+00:00,217.8861907027899,229.33535423748395,2.58653777772269,1.0
2026-04-05 08:21:41+00:00,217.5577862621395,229.51042939588393,3.7225854853490925,1.0
2026-04-05 08:21:42+00:00,217.2692306024281,229.64399540923102,3.180496058016467,1.0
2026-04-05 08:21:43+00:00,217.05135676728497,229.71615497284674,2.2956280740728037,1.0
2026-04-05 08:21:44+00:00,216.75465702120417,229.86024115041897,3.2992126546127536,1.0
2026-04-05 08:21:45+00:00,216.47977458141784,230.0060418638437,3.1124071778474014,1.0
2026-04-05 08:21:46+00:00,216.18220318438384,230.16121971756422,3.356925270162068,1.0
2026-04-05 08:21:47+00:00,215.9081923955439,230.29592875476087,3.054128516358882,1.0
2026-04-05 08:21:48+00:00,215.62603752031535,230.44115795626035,3.1742178745460023,1.0
2026-04-05 08:21:49+00:00,215.33922516249044,230.55254061722997,3.07752167706156,1.0
2026-04-05 08:21:50+00:00,215.020708110109,230.69491225902843,3.489743621223031,1.0
2026-04-05 08:21:51+00:00,214.7868453300972,230.8774170725275,2.967470962097909,1.0
2026-04-05 08:21:52+00:00,214.56286993836048,231.02721836934626,2.695366742607167,1.0
2026-04-05 08:21:53+00:00,214.2772284593651,231.21681427552198,3.429424598531204,1.0
2026-04-05 08:21:54+00:00,214.05703889929066,231.41155378894112,2.940559605020147,1.0
2026-04-05 08:21:55+00:00,213.83132020566742,231.58353843813734,2.8386761336338315,1.0
2026-04-05 08:21:56+00:00,213.6029865592113,231.78879811593924,3.071415692473002,1.0
2026-04-05 08:21:57+00:00,213.34643482196486,231.9806800697352,3.2047536196090896,1.0
2026-04-05 08:21:58+00:00,213.1387476029799,232.10944103810476,2.444347550953616,1.0
2026-04-05 08:21:59+00:00,212.90401317202793,232.3030375277532,3.04374144831665,1.0
2026-04-05 08:22:00+00:00,212.64106065029245,232.48325629347548,3.188821084840515,1.0
2026-04-05 08:22:01+00:00,212.39265299941542,232.66461808304632,3.0766735346027696,1.0
2026-04-05 08:22:02+00:00,212.1259146460047,232.79989863216716,2.9916029432516567,1.0
2026-04-05 08:22:03+00:00,211.8184558607215,232.9877800025701,3.604240125461818,1.0
2026-04-05 08:22:04+00:00,211.60728203795676,233.16090767561485,2.731641020930968,1.0
2026-04-05 08:22:05+00:00,211.29952402477142,233.25948412466136,3.23227803829139,1.0
2026-04-05 08:22:06+00:00,211.0284274166474,233.45022305468655,3.3157739609928747,1.0
2026-04-05 08:22:07+00:00,210.85478664990325,233.70442153248283,3.0798226146670165,1.0
2026-04-05 08:22:08+00:00,210.7026639615643,233.8710296247763,2.256990497638538,1.0
2026-04-05 08:22:09+00:00,210.54822554830076,234.160217666953,3.2800120811383486,1.0
2026-04-05 08:22:10+00:00,210.40628947612618,234.38342716392148,2.6463680966454945,1.0
2026-04-05 08:22:11+00:00,210.24602270140488,234.560555420439,2.3896734714751973,1.0
2026-04-05 08:22:12+00:00,210.08575592669646,234.7376836769576,2.3896731667420315,1.0
2026-04-05 08:22:13+00:00,209.91851594443523,235.00354534290628,3.142333232337541,1.0
2026-04-05 08:22:14+00:00,209.78646726052327,235.194051323352,2.3189932376062297,1.0
2026-04-05 08:22:15+00:00,209.60089657573448,235.41383174877194,2.87763789033543,1.0
2026-04-05 08:22:16+00:00,209.45285894696,235.71468297902226,3.354656867460015,1.0
2026-04-05 08:22:17+00:00,209.28997721941198,235.92508626406664,2.661962383378985,1.0
2026-04-05 08:22:18+00:00,209.12069470737495,236.1238263610374,2.6117042334375005,1.0
2026-04-05 08:22:19+00:00,208.90720515969855,236.41953398396643,3.6488008159873693,1.0
2026-04-05 08:22:20+00:00,208.77079822106663,236.66549834523664,2.8139097781687643,1.0
2026-04-05 08:22:21+00:00,208.57678422199996,236.8064940136041,2.3991145931164137,1.0
2026-04-05 08:22:22+00:00,208.39034188627767,237.03736611525318,2.968777483678506,1.0
2026-04-05 08:22:23+00:00,208.24491921031705,237.30494231697563,3.0468640523192705,1.0
2026-04-05 08:22:24+00:00,208.12188626372708,237.47383645688933,2.0904653122107795,1.0
2026-04-05 08:22:25+00:00,208.04365880858083,237.7243729135576,2.626034692604676,1.0
2026-04-05 08:22:26+00:00,208.01838093124763,238.0460315227554,3.228265233555046,1.0
2026-04-05 08:22:27+00:00,207.99833295957404,238.30114007482075,2.560348288108815,1.0
2026-04-05 08:22:28+00:00,207.86802757753577,238.46946270288797,2.1295667923715285,1.0
2026-04-05 08:22:29+00:00,207.6568537547839,238.64259037593374,2.731626191944398,1.0
2026-04-05 08:22:30+00:00,207.48204210919118,238.81857560860175,2.4814589969250265,1.0
2026-04-05 08:22:31+00:00,207.32351863636936,238.97352051274282,2.2175242139823883,1.0
2026-04-05 08:22:32+00:00,207.19961403883303,239.15350632888462,2.1860866098147436,1.0
2026-04-05 08:22:33+00:00,207.17839518831093,239.33040163582166,1.7826055210334764,1.0
2026-04-05 08:22:34+00:00,207.30698330120322,239.46326880034854,1.8496056926243867,1.0
2026-04-05 08:22:35+00:00,207.3739053268559,239.63593057415454,1.8526440977244585,1.0
2026-04-05 08:23:28+00:00,207.7884081138924,239.38950031364456,4.823576656716657,53.0
2026-04-05 08:23:29+00:00,207.64701843200905,239.23330677296948,2.1075338942015494,1.0
2026-04-05 08:23:30+00:00,207.58562553990515,239.08339986338643,1.6206646517762988,1.0
2026-04-05 08:23:31+00:00,207.61150187302985,238.94035109690043,1.4544913057203055,1.0
2026-04-05 08:23:32+00:00,207.6114758402893,238.66134465668384,2.7915811443018392,1.0
2026-04-05 08:23:33+00:00,207.59981911739334,238.43722508544633,2.245435358138542,1.0
2026-04-05 08:23:34+00:00,207.63179700711163,238.2165345857574,2.2311664467012005,1.0
2026-04-05 08:23:35+00:00,207.76994724763006,237.94838687210964,3.0178988898110415,1.0
2026-04-05 08:23:36+00:00,208.02126907922306,237.82305497536743,2.809099128356053,1.0
2026-04-05 08:23:37+00:00,208.1707768147353,237.6897219116008,2.0039634506349144,1.0
2026-04-05 08:23:38+00:00,208.33540184415696,237.45713527417792,2.850782039886076,1.0
2026-04-05 08:23:39+00:00,208.47850879518012,237.31213902233767,2.0380148008403003,1.0
2026-04-05 08:23:40+00:00,208.6387755698885,237.13501076581915,2.3896685252466967,1.0
2026-04-05 08:23:41+00:00,208.79438486199436,236.9240359688495,2.622676746760521,1.0
2026-04-05 08:23:42+00:00,208.91014537316124,236.75457031693276,2.053211734904507,1.0
2026-04-05 08:23:43+00:00,209.0648830143207,236.55468719619125,2.5288627812579225,1.0
2026-04-05 08:23:44+00:00,209.1730718621562,236.29534511099388,2.811464010288553,1.0
2026-04-05 08:23:45+00:00,209.26148593346065,236.10141005907943,2.1324456096064144,1.0
2026-04-05 08:23:46+00:00,209.42466688890414,235.98031169531166,2.032714242879127,1.0
2026-04-05 08:23:47+00:00,209.56747461201888,235.7460105221938,2.745197764820489,1.0
2026-04-05 08:23:48+00:00,209.73675712405594,235.54727042522308,2.6117045588418417,1.0
2026-04-05 08:23:49+00:00,209.88626485956823,235.41393736145645,2.0039676165153506,1.0
2026-04-05 08:23:50+00:00,210.0546757206589,235.2262889407138,2.5223993831637896,1.0
2026-04-05 08:23:51+00:00,210.19051023623996,235.08072117694832,1.9917858484108681,1.0
2026-04-05 08:23:52+00:00,210.31179988096247,234.93401038933433,1.9043460147561988,1.0
2026-04-05 08:23:53+00:00,210.40952891748486,234.80776841832306,1.597178163466448,1.0
2026-04-05 08:23:54+00:00,210.50783037705145,234.5811298497272,2.4716350459036263,1.0
2026-04-05 08:23:55+00:00,210.58287045633304,234.46426501909156,1.3894628125286883,1.0
2026-04-05 08:23:56+00:00,210.71783332096763,234.3297889315542,1.9059461000066018,1.0
2026-04-05 08:23:57+00:00,210.83708043590147,234.1159565749613,2.4495185101773127,1.0
2026-04-05 08:23:58+00:00,210.94382520975262,233.96810276349785,1.8244023122233572,1.0
2026-04-05 08:23:59+00:00,211.1078778161362,233.8359127235807,2.107545275279337,1.0
2026-04-05 08:24:00+00:00,211.27541702627383,233.6593559789864,2.4349110450272042,1.0
2026-04-05 08:24:01+00:00,211.42143815801302,233.57038961997478,1.7103805325102959,1.0
2026-04-05 08:24:02+00:00,211.58113250968339,233.49365796096203,1.7721703420474753,1.0
2026-04-05 08:24:03+00:00,211.74257016324026,233.39474294957174,1.893858897153265,1.0
2026-04-05 08:24:04+00:00,211.91302355410684,233.27421609780703,2.0882639338997677,1.0
2026-04-05 08:24:05+00:00,212.11896747121818,233.1676384818159,2.3194822456721975,1.0
2026-04-05 08:24:06+00:00,212.33392712563906,233.03944902545044,2.5035153927800966,1.0
2026-04-05 08:24:07+00:00,212.53521356012206,232.89902486900627,2.455051446377538,1.0
2026-04-05 08:24:08+00:00,212.74202912817975,232.78135557678704,2.3801303512100476,1.0
2026-04-05 08:24:09+00:00,212.96338956708976,232.66482930849511,2.5022418371094424,1.0
2026-04-05 08:24:10+00:00,213.17107678607474,232.53606834012552,2.4443455074202567,1.0
2026-04-05 08:24:11+00:00,213.33891522412742,232.44881651688866,1.8921303987124283,1.0
2026-04-05 08:24:12+00:00,213.5239134858654,232.32943268897347,2.2024045717948915,1.0
2026-04-05 08:24:13+00:00,213.7025109631204,232.1983856729059,2.215897107301339,1.0
2026-04-05 08:24:14+00:00,213.89391000934742,232.09066503306428,2.196908479747306,1.0
2026-04-05 08:24:15+00:00,214.06436340021392,231.97013818129957,2.0882672093460566,1.0
2026-04-05 08:24:16+00:00,214.2673931365902,231.8075306725577,2.6020789721894255,1.0
2026-04-05 08:24:17+00:00,214.4614071356568,231.66653500419028,2.399127813461132,1.0
2026-04-05 08:24:18+00:00,214.69526991565564,231.4840301906901,2.9674680071560564,1.0
2026-04-05 08:24:19+00:00,214.8901555656625,231.3319428461734,2.4728904926765725,1.0
2026-04-05 08:24:20+00:00,215.0725388745737,231.24583404678503,2.0173997520259714,1.0
2026-04-05 08:24:21+00:00,215.2982575681969,231.0738493975888,2.83867683144834,1.0
2026-04-05 08:24:22+00:00,215.46056687269407,230.9638427100492,1.961366125335863,1.0
2026-04-05 08:24:23+00:00,215.64935096610722,230.8893970987354,2.029797446795482,1.0
2026-04-05 08:24:24+00:00,215.88874287966178,230.729647149538,2.878877827502789,1.0
2026-04-05 08:24:25+00:00,216.0664687059575,230.60969180969758,2.1448583603706646,1.0
2026-04-05 08:24:26+00:00,216.32680627487917,230.46274807250313,2.9902862919916724,1.0
2026-04-05 08:24:27+00:00,216.5932454003878,230.23816260202585,3.485878847698277,1.0
2026-04-05 08:24:28+00:00,216.80733340387474,230.1210648217308,2.4408682787129545,1.0
2026-04-05 08:24:29+00:00,217.0796008908282,230.00853913691174,2.946746969843181,1.0
2026-04-05 08:24:30+00:00,217.30823376518032,229.8925843805451,2.564241277471376,1.0
2026-04-05 08:24:31+00:00,217.5060335959093,229.79652692877812,2.1994746427057614,1.0
